model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
intfloat/multilingual-e5-large,ar,8,NMT,remove_triple_label,4,0.4125591727951112,0.810209525305397,0.6842105263157895
intfloat/multilingual-e5-large,ar,8,NMT,remove_endpoint_position,6,0.41330466862030124,0.8088040020629024,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,NMT,remove_triple_plus_position_plus_sign,11,0.41645327484996675,0.8110086234490832,0.47368421052631576
intfloat/multilingual-e5-large,ar,8,QMT,raw,0,0.4537149667739868,0.5595481585542516,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,QMT,remove_sign,1,0.4549694410506729,0.5597541930119422,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,QMT,remove_triple_label,4,0.4890924235361243,0.5609468317328576,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,QMT,remove_endpoint_position,6,0.47804612184821543,0.567267242287253,0.5789473684210527
intfloat/multilingual-e5-large,ar,8,QMT,remove_triple_plus_position_plus_sign,11,0.49512778938180657,0.5733424317694388,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,NQM,raw,0,0.28438740968704224,0.38076209370211433,0.2631578947368421
intfloat/multilingual-e5-large,ar,9,NQM,remove_sign,1,0.2840909989521695,0.38042387274042,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,NQM,remove_triple_label,4,0.3181745676928858,0.3857797810249083,0.3684210526315789
intfloat/multilingual-e5-large,ar,9,NQM,remove_endpoint_position,6,0.29313918548179024,0.3711562593313137,0.05263157894736842
